,Unnamed: 0,mode,price,catch,pbeach,ppier,pboat,pcharter,cbeach,cpier,cboat,ccharter,income,log_income,pdiff
773,774,charter,50.87,0.6456,84.64,84.64,15.87,50.87,0.0678,0.0789,0.0559,0.6456,3749.9999,8.22951109229779,33.77
851,852,charter,50.87,0.0209,98.394,98.394,15.87,50.87,0.0678,0.0789,0.0102,0.0209,3749.9999,8.22951109229779,47.52400000000001
505,506,charter,51.254,0.0058,54.696000000000005,54.696000000000005,16.254,51.254,0.5333,0.4522,0.0156,0.0058,416.66668,6.0322865736282365,3.4420000000000073
1029,1030,charter,51.45,2.3014,41.262,41.262,26.45,51.45,0.2537,0.1498,0.6817,2.3014,3749.9999,8.22951109229779,10.188000000000002
952,953,charter,51.598,2.3014,88.374,88.374,26.598000000000003,51.598,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,36.775999999999996
960,961,charter,51.598,2.3014,88.374,88.374,26.598000000000003,51.598,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,36.775999999999996
374,375,charter,51.832,0.2421,26.832,26.832,26.832,51.832,0.0678,0.0052,0.1491,0.2421,416.66668,6.0322865736282365,25.0
238,239,boat,51.842,0.2413,316.342,316.342,51.842,86.84200000000001,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,264.5
629,630,boat,51.934,0.0023,189.672,189.672,51.934,75.934,0.1049,0.0451,0.0023,0.0046,8750.001,9.076809093637367,137.738
6,7,beach,51.934,0.0678,51.934,51.934,191.93,220.93,0.0678,0.0789,0.1643,0.5391,8750.001,9.076809093637367,0.0
84,85,charter,51.962,0.2773,33.462,33.462,33.462,51.962,0.2537,0.0014,0.0626,0.2773,2916.6666,7.978196667826407,18.5
47,48,charter,52.404,1.0266,80.608,80.608,17.404,52.404,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,28.204
210,211,charter,52.404,1.0266,80.608,80.608,17.404,52.404,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,28.204
1058,1059,boat,52.488,0.0531,166.21200000000002,166.21200000000002,52.488,77.488,0.2537,0.1498,0.0531,0.0052,5416.6667,8.59723590524362,113.72400000000002
1166,1167,pier,52.488,0.4522,52.488,52.488,309.096,344.096,0.5333,0.4522,0.0156,0.0058,5416.6667,8.59723590524362,0.0
558,559,charter,52.496,0.0058,268.272,268.272,17.496,52.496,0.5333,0.4522,0.0156,0.0058,5416.6667,8.59723590524362,215.77599999999998
583,584,charter,52.496,0.4216,268.272,268.272,17.496,52.496,0.5333,0.0069,0.0361,0.4216,5416.6667,8.59723590524362,215.77599999999998
138,139,charter,52.862,0.4216,67.78399999999999,67.78399999999999,17.862000000000002,52.862,0.5333,0.0069,0.0361,0.4216,1249.9998,7.130898670296334,14.92199999999999
54,55,charter,52.934,0.3087,41.514,41.514,28.934,52.934,0.1049,0.0079,0.0613,0.3087,4583.332,8.430181523517474,11.419999999999995
594,595,charter,53.496,0.0046,157.312,157.312,29.496,53.496,0.1049,0.0451,0.0023,0.0046,9583.3357,9.167781004513879,103.816
20,21,charter,53.522,0.0058,345.744,345.744,18.522,53.522,0.5333,0.4522,0.0156,0.0058,7916.6663,8.976725474478886,292.22200000000004
72,73,charter,53.522,0.3975,345.744,345.744,18.522,53.522,0.5333,0.4522,0.1665,0.3975,7916.6663,8.976725474478886,292.22200000000004
295,296,boat,53.68600000000001,0.2413,843.186,843.186,53.68600000000001,88.686,0.5333,0.4522,0.2413,1.0266,12499.998,9.43348376329038,789.5
833,834,charter,53.87,0.0209,116.994,116.994,18.87,53.87,0.0678,0.0789,0.0102,0.0209,4583.332,8.430181523517474,63.124
676,677,charter,53.87,1.0905,100.64,100.64,18.87,53.87,0.0678,0.0789,0.0897,1.0905,4583.332,8.430181523517474,46.77
831,832,charter,53.87,1.0905,116.994,116.994,18.87,53.87,0.0678,0.0789,0.0897,1.0905,4583.332,8.430181523517474,63.124
830,831,charter,53.87,0.0209,116.994,116.994,18.87,53.87,0.0678,0.0789,0.0102,0.0209,4583.332,8.430181523517474,63.124
702,703,charter,53.87,0.6456,100.64,100.64,18.87,53.87,0.0678,0.0789,0.0559,0.6456,4583.332,8.430181523517474,46.77
459,460,boat,54.054,0.0023,78.936,78.936,54.054,78.054,0.1049,0.0451,0.0023,0.0046,2916.6666,7.978196667826407,24.882000000000005
501,502,pier,54.054,0.0789,54.054,54.054,66.066,95.066,0.0678,0.0789,0.1643,0.5391,2916.6666,7.978196667826407,0.0
29,30,charter,54.734,0.0058,131.274,131.274,19.734,54.734,0.5333,0.4522,0.0156,0.0058,2916.6666,7.978196667826407,76.53999999999999
622,623,charter,54.734,1.0266,178.46400000000003,178.46400000000003,19.734,54.734,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,123.73000000000002
103,104,charter,54.74,0.6456,42.77,42.77,19.74,54.74,0.0678,0.0789,0.0559,0.6456,2083.3332,7.641724390062335,11.969999999999999
789,790,charter,55.24,0.0289,108.966,108.966,25.74,55.24,0.0678,0.0503,0.0143,0.0289,2916.6666,7.978196667826407,53.72599999999999
126,127,pier,55.74,0.1498,55.74,55.74,66.888,85.38799999999999,0.2537,0.1498,0.2339,0.6288,7083.3317,8.86549965509619,0.0
124,125,boat,55.74,0.0102,120.77,120.77,55.74,90.74,0.0678,0.0789,0.0102,0.0209,7083.3317,8.86549965509619,65.03
438,439,boat,55.77,0.2413,189.618,189.618,55.77,90.77,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,133.84799999999998
1165,1166,charter,55.888000000000005,2.3014,97.812,97.812,30.888,55.888000000000005,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,41.92399999999999
1065,1066,charter,55.888000000000005,2.3014,97.812,97.812,30.888,55.888000000000005,0.2537,0.1498,0.6817,2.3014,2916.6666,7.978196667826407,41.92399999999999
523,524,beach,56.074,0.0678,56.074,56.074,70.88600000000001,99.886,0.0678,0.0789,0.1643,0.5391,3749.9999,8.22951109229779,0.0
154,155,boat,56.372,0.2413,323.31,323.31,56.372,91.372,0.5333,0.4522,0.2413,1.0266,6250.0013,8.740336950730425,266.938
176,177,boat,56.372,0.0051,323.31,323.31,56.372,91.372,0.5333,0.4522,0.0051,1.0266,6250.0013,8.740336950730425,266.938
1018,1019,charter,56.45,2.3101,49.062,49.062,31.45,56.45,0.2537,0.1498,0.7369,2.3101,4583.332,8.430181523517474,7.388000000000005
624,625,pier,56.534,0.0789,56.534,56.534,73.74,102.74,0.0678,0.0789,0.1643,0.5391,9583.3357,9.167781004513879,0.0
7,8,charter,56.714,0.0209,15.134,15.134,21.714,56.714,0.0678,0.0789,0.0102,0.0209,2083.3332,7.641724390062335,41.58
1020,1021,boat,56.862,0.0102,214.326,214.326,56.862,91.862,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,157.464
847,848,charter,56.87,0.6456,135.594,135.594,21.87,56.87,0.0678,0.0789,0.0559,0.6456,5416.6667,8.59723590524362,78.72399999999999
360,361,charter,56.87,0.0041,46.45,46.45,27.87,56.87,0.0678,0.0789,0.1643,0.0041,7083.3317,8.86549965509619,10.419999999999995
712,713,charter,56.87,0.0209,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,59.77
732,733,charter,56.87,1.0905,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0897,1.0905,5416.6667,8.59723590524362,59.77
846,847,charter,56.87,0.0209,135.594,135.594,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,78.72399999999999
829,830,charter,56.87,0.0209,135.594,135.594,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,78.72399999999999
772,773,charter,56.87,0.0209,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0102,0.0209,5416.6667,8.59723590524362,59.77
716,717,charter,56.87,1.0905,116.64,116.64,21.87,56.87,0.0678,0.0789,0.0897,1.0905,5416.6667,8.59723590524362,59.77
901,902,boat,57.246,0.0143,176.34400000000002,176.34400000000002,57.246,86.74600000000001,0.0678,0.0503,0.0143,0.0289,2083.3332,7.641724390062335,119.09800000000001
557,558,charter,57.29600000000001,0.4216,341.872,341.872,22.296,57.29600000000001,0.5333,0.0069,0.0361,0.4216,7083.3317,8.86549965509619,284.576
46,47,charter,57.29600000000001,1.0266,341.872,341.872,22.296,57.29600000000001,0.5333,0.4522,0.2413,1.0266,7083.3317,8.86549965509619,284.576
559,560,charter,57.29600000000001,0.3975,341.872,341.872,22.296,57.29600000000001,0.5333,0.4522,0.1665,0.3975,7083.3317,8.86549965509619,284.576
601,602,charter,57.534,0.3087,122.472,122.472,33.534,57.534,0.1049,0.0079,0.0613,0.3087,5416.6667,8.59723590524362,64.93799999999999
91,92,charter,57.534,0.4671,48.114,48.114,33.534,57.534,0.1049,0.0451,0.1574,0.4671,5416.6667,8.59723590524362,9.420000000000002
625,626,charter,57.534,0.0468,122.472,122.472,33.534,57.534,0.1049,0.0451,0.0238,0.0468,5416.6667,8.59723590524362,64.93799999999999
958,959,charter,57.798,2.3014,108.974,108.974,32.798,57.798,0.2537,0.1498,0.6817,2.3014,3749.9999,8.22951109229779,51.176
184,185,boat,57.904,0.0014,37.506,37.506,57.904,86.904,0.0678,0.0789,0.0014,0.0029,2083.3332,7.641724390062335,20.398000000000003
346,347,charter,58.32,0.3087,132.132,132.132,34.32,58.32,0.1049,0.0079,0.0613,0.3087,2916.6666,7.978196667826407,73.81200000000001
110,111,boat,58.32,0.0108,56.862,56.862,58.32,93.32,0.0678,0.0025,0.0108,0.2377,5416.6667,8.59723590524362,1.4579999999999984
116,117,boat,58.32,0.0233,58.32,58.32,58.32,76.82,0.2537,0.1498,0.0233,0.0219,5416.6667,8.59723590524362,0.0
454,455,charter,58.35,0.3087,47.174,47.174,34.35,58.35,0.1049,0.0079,0.0613,0.3087,1249.9998,7.130898670296334,11.176000000000002
294,295,charter,58.87,0.5391,33.87,33.87,33.87,58.87,0.0678,0.0503,0.2601,0.5391,8750.001,9.076809093637367,25.0
219,220,charter,59.334,0.0058,161.874,161.874,24.334,59.334,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,102.53999999999999
90,91,charter,59.334,0.0058,161.874,161.874,24.334,59.334,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,102.53999999999999
600,601,charter,59.334,0.0058,220.064,220.064,24.334,59.334,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,160.73
621,622,charter,59.334,0.0058,220.064,220.064,24.334,59.334,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,160.73
257,258,charter,59.618,0.5391,30.618,30.618,30.618,59.618,0.0678,0.0789,0.1643,0.5391,5416.6667,8.59723590524362,29.000000000000004
635,636,charter,59.696000000000005,0.3975,378.672,378.672,24.696,59.696000000000005,0.5333,0.4522,0.1665,0.3975,7916.6663,8.976725474478886,318.976
826,827,charter,59.87,0.6456,154.194,154.194,24.87,59.87,0.0678,0.0789,0.0559,0.6456,6250.0013,8.740336950730425,94.32399999999998
718,719,charter,59.87,1.0905,132.64,132.64,24.87,59.87,0.0678,0.0789,0.0897,1.0905,6250.0013,8.740336950730425,72.76999999999998
683,684,charter,59.87,1.0905,132.64,132.64,24.87,59.87,0.0678,0.0789,0.0897,1.0905,6250.0013,8.740336950730425,72.76999999999998
418,419,charter,59.874,0.0029,34.874,34.874,34.874,59.874,0.0678,0.0503,0.0276,0.0029,2083.3332,7.641724390062335,25.0
38,39,charter,60.004,0.0058,115.808,115.808,25.004,60.004,0.5333,0.4522,0.0156,0.0058,2083.3332,7.641724390062335,55.80400000000001
537,538,charter,60.004,1.0266,115.808,115.808,25.004,60.004,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,55.80400000000001
1151,1152,boat,60.306,0.0102,163.99,163.99,60.306,95.306,0.0678,0.0789,0.0102,0.0209,3749.9999,8.22951109229779,103.68400000000001
71,72,charter,60.662,0.0209,5.922000000000001,5.922000000000001,25.662,60.662,0.0678,0.0789,0.0102,0.0209,2083.3332,7.641724390062335,54.739999999999995
102,103,charter,60.74,0.2377,55.77,55.77,25.74,60.74,0.0678,0.0025,0.0108,0.2377,2916.6666,7.978196667826407,4.969999999999999
783,784,charter,60.74,0.0209,55.77,55.77,25.74,60.74,0.0678,0.0789,0.0102,0.0209,2916.6666,7.978196667826407,4.969999999999999
122,123,charter,60.74,1.0905,55.77,55.77,25.74,60.74,0.0678,0.0789,0.0897,1.0905,2916.6666,7.978196667826407,4.969999999999999
151,152,charter,61.106,0.0058,92.058,92.058,26.106,61.106,0.5333,0.4522,0.0156,0.0058,1249.9998,7.130898670296334,30.952000000000005
608,609,boat,61.13399999999999,0.0613,223.272,223.272,61.13399999999999,85.134,0.1049,0.0079,0.0613,0.3087,10416.666,9.251162302496436,162.138
782,783,charter,61.24,0.324,134.366,134.366,31.74,61.24,0.0678,0.0503,0.1082,0.324,3749.9999,8.22951109229779,73.126
127,128,charter,61.24,0.1726,134.366,134.366,31.74,61.24,0.0678,0.0052,0.0732,0.1726,3749.9999,8.22951109229779,73.126
111,112,charter,61.32,0.2377,25.662,25.662,26.32,61.32,0.0678,0.0025,0.0108,0.2377,2083.3332,7.641724390062335,35.658
442,443,charter,61.482,0.5391,36.482,36.482,36.482,61.482,0.0678,0.0503,0.2601,0.5391,4583.332,8.430181523517474,25.0
383,384,charter,61.574,1.0266,65.016,65.016,26.574,61.574,0.5333,0.4522,0.2413,1.0266,416.66668,6.0322865736282365,3.4420000000000073
214,215,charter,61.64,0.2421,36.64,36.64,36.64,61.64,0.0678,0.0052,0.1491,0.2421,1249.9998,7.130898670296334,25.0
132,133,boat,61.74,0.0732,261.366,261.366,61.74,91.24,0.0678,0.0052,0.0732,0.1726,7916.6663,8.976725474478886,199.62599999999998
123,124,beach,61.74,0.2537,61.74,61.74,74.08800000000001,92.588,0.2537,0.1498,0.2339,0.6288,7916.6663,8.976725474478886,0.0
633,634,charter,62.096,0.4216,415.472,415.472,27.096,62.096,0.5333,0.0069,0.0361,0.4216,8750.001,9.076809093637367,353.376
1173,1174,beach,62.63399999999999,0.0678,62.63399999999999,62.63399999999999,123.552,152.55200000000002,0.0678,0.0789,0.0014,0.0029,2916.6666,7.978196667826407,0.0
721,722,charter,62.87,0.0209,148.64,148.64,27.87,62.87,0.0678,0.0789,0.0102,0.0209,7083.3317,8.86549965509619,85.76999999999998
178,179,boat,63.172,0.2413,362.31,362.31,63.172,98.172,0.5333,0.4522,0.2413,1.0266,7083.3317,8.86549965509619,299.13800000000003
152,153,boat,63.172,0.0613,139.35,139.35,63.172,87.17200000000001,0.1049,0.0079,0.0613,0.3087,7083.3317,8.86549965509619,76.178
1172,1173,charter,63.902,0.0219,45.402,45.402,45.402,63.902,0.2537,0.1498,0.0233,0.0219,2083.3332,7.641724390062335,18.5
5,6,charter,63.934,0.3975,192.474,192.474,28.934,63.934,0.5333,0.4522,0.1665,0.3975,4583.332,8.430181523517474,128.54
970,971,charter,63.998000000000005,2.3014,129.57399999999998,129.57399999999998,38.998000000000005,63.998000000000005,0.2537,0.1498,0.6817,2.3014,4583.332,8.430181523517474,65.57599999999998
967,968,charter,63.998000000000005,2.3014,129.57399999999998,129.57399999999998,38.998000000000005,63.998000000000005,0.2537,0.1498,0.6817,2.3014,4583.332,8.430181523517474,65.57599999999998
965,966,charter,63.998000000000005,0.0052,129.57399999999998,129.57399999999998,38.998000000000005,63.998000000000005,0.2537,0.1498,0.0531,0.0052,4583.332,8.430181523517474,65.57599999999998
503,504,charter,64.266,0.2421,28.854,28.854,35.266,64.266,0.0678,0.0025,0.0499,0.2421,1249.9998,7.130898670296334,35.412000000000006
436,437,boat,64.35,0.2413,191.334,191.334,64.35,99.35,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,126.98400000000001
427,428,boat,64.35,0.0361,191.334,191.334,64.35,99.35,0.5333,0.0069,0.0361,0.4216,2916.6666,7.978196667826407,126.98400000000001
1179,1180,pier,65.036,0.4522,65.036,65.036,108.546,143.546,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,0.0
115,116,charter,65.262,0.4671,42.32,42.32,41.262,65.262,0.1049,0.0451,0.1574,0.4671,3749.9999,8.22951109229779,22.942
441,442,charter,65.682,1.0266,251.804,251.804,30.682,65.682,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,186.122
691,692,charter,65.87,1.0905,164.64,164.64,30.87,65.87,0.0678,0.0789,0.0897,1.0905,7916.6663,8.976725474478886,98.76999999999998
140,141,boat,66.32,0.2339,66.32,66.32,66.32,84.82,0.2537,0.1498,0.2339,0.6288,6250.0013,8.740336950730425,0.0
92,93,boat,66.32,0.0102,64.66199999999999,64.66199999999999,66.32,101.32,0.0678,0.0789,0.0102,0.0209,6250.0013,8.740336950730425,1.6580000000000013
369,370,charter,66.602,0.4216,106.714,106.714,31.602,66.602,0.5333,0.0069,0.0361,0.4216,1249.9998,7.130898670296334,40.111999999999995
491,492,beach,66.654,0.0678,66.654,66.654,81.46600000000001,110.466,0.0678,0.0789,0.1643,0.5391,3749.9999,8.22951109229779,0.0
137,138,charter,66.74,0.6456,68.77,68.77,31.74,66.74,0.0678,0.0789,0.0559,0.6456,3749.9999,8.22951109229779,2.030000000000001
794,795,charter,66.74,1.0905,68.77,68.77,31.74,66.74,0.0678,0.0789,0.0897,1.0905,3749.9999,8.22951109229779,2.030000000000001
136,137,charter,66.74,0.2377,68.77,68.77,31.74,66.74,0.0678,0.0025,0.0108,0.2377,3749.9999,8.22951109229779,2.030000000000001
472,473,charter,66.77,0.0468,66.458,66.458,42.77,66.77,0.1049,0.0451,0.0238,0.0468,2083.3332,7.641724390062335,0.3119999999999976
469,470,charter,66.77,0.3087,66.458,66.458,42.77,66.77,0.1049,0.0079,0.0613,0.3087,2083.3332,7.641724390062335,0.3119999999999976
643,644,charter,66.896,1.0266,489.072,489.072,31.896,66.896,0.5333,0.4522,0.2413,1.0266,10416.666,9.251162302496436,422.176
107,108,charter,67.24,0.1726,159.766,159.766,37.74,67.24,0.0678,0.0052,0.0732,0.1726,4583.332,8.430181523517474,92.526
535,536,charter,67.604,0.0058,151.00799999999998,151.00799999999998,32.604,67.604,0.5333,0.4522,0.0156,0.0058,2916.6666,7.978196667826407,83.40399999999998
181,182,charter,67.604,1.0266,151.00799999999998,151.00799999999998,32.604,67.604,0.5333,0.4522,0.2413,1.0266,2916.6666,7.978196667826407,83.40399999999998
647,648,boat,67.712,0.0102,12.696,12.696,67.712,102.712,0.0678,0.0789,0.0102,0.0209,3749.9999,8.22951109229779,55.016000000000005
134,135,boat,67.74,0.0143,286.766,286.766,67.74,97.24,0.0678,0.0503,0.0143,0.0289,8750.001,9.076809093637367,219.026
426,427,boat,67.774,0.0897,49.35,49.35,67.774,102.774,0.0678,0.0789,0.0897,1.0905,2083.3332,7.641724390062335,18.424
25,26,beach,67.78399999999999,0.5333,67.78399999999999,67.78399999999999,17.862000000000002,52.862,0.5333,0.4522,0.2413,1.0266,1249.9998,7.130898670296334,0.0
218,219,charter,68.53399999999999,0.0058,223.074,223.074,33.534,68.53399999999999,0.5333,0.4522,0.0156,0.0058,5416.6667,8.59723590524362,154.54000000000002
610,611,charter,68.53399999999999,1.0266,303.264,303.264,33.534,68.53399999999999,0.5333,0.4522,0.2413,1.0266,5416.6667,8.59723590524362,234.73000000000002
449,450,boat,68.77,0.0156,233.818,233.818,68.77,103.77,0.5333,0.4522,0.0156,0.0058,3749.9999,8.22951109229779,165.048
529,530,boat,68.77,0.2413,233.818,233.818,68.77,103.77,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,165.048
109,110,boat,68.77,0.2413,125.902,125.902,68.77,103.77,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,57.132000000000005
475,476,pier,68.77,0.0789,68.77,68.77,68.77,97.77,0.0678,0.0789,0.1643,0.5391,3749.9999,8.22951109229779,0.0
465,466,boat,68.77,0.0361,233.818,233.818,68.77,103.77,0.5333,0.0069,0.0361,0.4216,3749.9999,8.22951109229779,165.048
674,675,charter,68.87,0.0209,180.64,180.64,33.87,68.87,0.0678,0.0789,0.0102,0.0209,8750.001,9.076809093637367,111.76999999999998
24,25,charter,69.32,0.6456,33.462,33.462,34.32,69.32,0.0678,0.0789,0.0559,0.6456,2916.6666,7.978196667826407,35.85799999999999
1164,1165,boat,69.476,0.0102,388.434,388.434,69.476,104.476,0.0678,0.0789,0.0102,0.0209,12499.998,9.43348376329038,318.958
205,206,boat,69.498,0.2339,69.498,69.498,69.498,87.99799999999999,0.2537,0.1498,0.2339,0.6288,2916.6666,7.978196667826407,0.0
525,526,charter,69.874,0.4216,136.20600000000002,136.20600000000002,34.874,69.874,0.5333,0.0069,0.0361,0.4216,2083.3332,7.641724390062335,66.33200000000002
534,535,boat,70.604,0.1574,104.048,104.048,70.604,94.604,0.1049,0.0451,0.1574,0.4671,7083.3317,8.86549965509619,33.444
174,175,charter,70.972,0.4216,206.31,206.31,35.972,70.972,0.5333,0.0069,0.0361,0.4216,3749.9999,8.22951109229779,135.33800000000002
161,162,charter,70.972,1.0266,206.31,206.31,35.972,70.972,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,135.33800000000002
159,160,charter,70.972,1.0266,206.31,206.31,35.972,70.972,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,135.33800000000002
195,196,charter,70.972,1.0266,206.31,206.31,35.972,70.972,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,135.33800000000002
776,777,charter,70.988,0.6288,43.74,43.74,52.488,70.988,0.2537,0.1498,0.2339,0.6288,5416.6667,8.59723590524362,27.247999999999998
155,156,boat,71.214,0.0276,71.214,71.214,71.214,96.214,0.0678,0.0503,0.0276,0.0029,2916.6666,7.978196667826407,0.0
166,167,boat,71.214,0.2601,71.214,71.214,71.214,96.214,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
263,264,beach,71.442,0.0678,71.442,71.442,13.122,42.122,0.0678,0.0025,0.0499,0.2421,5416.6667,8.59723590524362,0.0
243,244,beach,71.442,0.0678,71.442,71.442,13.122,42.122,0.0678,0.0789,0.1643,0.5391,5416.6667,8.59723590524362,0.0
1158,1159,boat,71.706,0.0559,194.99,194.99,71.706,106.706,0.0678,0.0789,0.0559,0.6456,4583.332,8.430181523517474,123.284
187,188,boat,71.706,0.0361,252.858,252.858,71.706,106.706,0.5333,0.0069,0.0361,0.4216,4583.332,8.430181523517474,181.152
198,199,charter,72.098,0.2377,26.106,26.106,37.098,72.098,0.0678,0.0025,0.0108,0.2377,1249.9998,7.130898670296334,45.992
204,205,charter,72.506,1.0266,132.25799999999998,132.25799999999998,37.506,72.506,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,59.75199999999998
185,186,charter,72.506,1.0266,132.25799999999998,132.25799999999998,37.506,72.506,0.5333,0.4522,0.2413,1.0266,2083.3332,7.641724390062335,59.75199999999998
738,739,charter,72.632,2.3014,6.87,6.87,47.632,72.632,0.2537,0.1498,0.6817,2.3014,1249.9998,7.130898670296334,65.762
613,614,boat,72.634,0.0613,265.272,265.272,72.634,96.634,0.1049,0.0079,0.0613,0.3087,12499.998,9.43348376329038,192.63799999999998
623,624,boat,72.634,0.1574,265.272,265.272,72.634,96.634,0.1049,0.0451,0.1574,0.4671,12499.998,9.43348376329038,192.63799999999998
787,788,charter,72.74,0.0209,81.77,81.77,37.74,72.74,0.0678,0.0789,0.0102,0.0209,4583.332,8.430181523517474,9.030000000000001
796,797,charter,72.74,0.2377,81.77,81.77,37.74,72.74,0.0678,0.0025,0.0108,0.2377,4583.332,8.430181523517474,9.030000000000001
781,782,charter,72.74,0.6456,81.77,81.77,37.74,72.74,0.0678,0.0789,0.0559,0.6456,4583.332,8.430181523517474,9.030000000000001
171,172,boat,72.9,0.0361,335.34,335.34,72.9,107.9,0.5333,0.0069,0.0361,0.4216,5416.6667,8.59723590524362,262.43999999999994
410,411,charter,72.906,0.0046,69.498,69.498,48.906000000000006,72.906,0.1049,0.0451,0.0023,0.0046,2916.6666,7.978196667826407,3.4080000000000013
120,121,beach,73.002,0.2537,73.002,73.002,73.002,91.502,0.2537,0.1498,0.2339,0.6288,3749.9999,8.22951109229779,0.0
364,365,boat,73.002,0.0238,119.554,119.554,73.002,97.002,0.1049,0.0451,0.0238,0.0468,3749.9999,8.22951109229779,46.55200000000001
367,368,boat,73.002,0.1574,119.554,119.554,73.002,97.002,0.1049,0.0451,0.1574,0.4671,3749.9999,8.22951109229779,46.55200000000001
599,600,charter,73.134,1.0266,344.86400000000003,344.86400000000003,38.134,73.134,0.5333,0.4522,0.2413,1.0266,6250.0013,8.740336950730425,271.73
433,434,charter,73.35,0.3087,67.774,67.774,49.35,73.35,0.1049,0.0079,0.0613,0.3087,2083.3332,7.641724390062335,5.575999999999993
157,158,charter,73.572,0.0046,109.35,109.35,49.572,73.572,0.1049,0.0451,0.0023,0.0046,5416.6667,8.59723590524362,35.77799999999999
445,446,beach,74.196,0.2537,74.196,74.196,74.196,92.696,0.2537,0.1498,0.0008,0.0027,1249.9998,7.130898670296334,0.0
96,97,boat,74.32,0.0897,72.462,72.462,74.32,109.32,0.0678,0.0789,0.0897,1.0905,7083.3317,8.86549965509619,1.8579999999999899
142,143,boat,74.32,0.0897,72.462,72.462,74.32,109.32,0.0678,0.0789,0.0897,1.0905,7083.3317,8.86549965509619,1.8579999999999899
27,28,boat,74.32,0.0897,72.462,72.462,74.32,109.32,0.0678,0.0789,0.0897,1.0905,7083.3317,8.86549965509619,1.8579999999999899
365,366,boat,74.354,0.0897,45.402,45.402,74.354,109.354,0.0678,0.0789,0.0897,1.0905,2083.3332,7.641724390062335,28.951999999999998
14,15,beach,74.514,0.2537,74.514,74.514,74.514,93.014,0.2537,0.1498,0.2339,0.6288,8750.001,9.076809093637367,0.0
1161,1162,charter,74.572,2.3014,32.076,32.076,49.572,74.572,0.2537,0.1498,0.6817,2.3014,5416.6667,8.59723590524362,42.496
288,289,pier,75.012,0.1498,75.012,75.012,75.012,93.512,0.2537,0.1498,0.0233,0.0219,2083.3332,7.641724390062335,0.0
182,183,charter,75.204,1.0266,186.208,186.208,40.204,75.204,0.5333,0.4522,0.2413,1.0266,3749.9999,8.22951109229779,111.004
197,198,pier,75.50399999999999,0.0503,75.50399999999999,75.50399999999999,75.50399999999999,100.504,0.0678,0.0503,0.2601,0.5391,2916.6666,7.978196667826407,0.0
1075,1076,boat,76.176,0.1082,267.67400000000004,267.67400000000004,76.176,105.676,0.0678,0.0503,0.1082,0.324,3749.9999,8.22951109229779,191.49800000000005
1004,1005,beach,76.176,0.2537,76.176,76.176,139.656,158.156,0.2537,0.1498,0.2339,0.6288,3749.9999,8.22951109229779,0.0
1081,1082,boat,76.176,0.0143,267.67400000000004,267.67400000000004,76.176,105.676,0.0678,0.0503,0.0143,0.0289,3749.9999,8.22951109229779,191.49800000000005
971,972,boat,76.19800000000001,0.6817,253.174,253.174,76.19800000000001,101.198,0.2537,0.1498,0.6817,2.3014,9583.3357,9.167781004513879,176.976
977,978,pier,76.19800000000001,0.4522,76.19800000000001,76.19800000000001,494.0580000000001,529.058,0.5333,0.4522,0.2413,1.0266,9583.3357,9.167781004513879,0.0
1025,1026,charter,76.45,2.3014,80.262,80.262,51.45,76.45,0.2537,0.1498,0.6817,2.3014,7916.6663,8.976725474478886,3.8119999999999976
355,356,charter,76.45,0.4216,455.95,455.95,41.45,76.45,0.5333,0.0069,0.0361,0.4216,6250.0013,8.740336950730425,379.5
